"sample" "signature_1" "signature_2" "signature_3" "signature_4" "signature_5"
"SRR1327769" 0 0 0 0.639960606628065 0.360039393371935
"SRR1327793" 0 0 1 0 0
"SRR1327811" 0 0 0.334010589474237 0.464402458513282 0.201586952012481
"SRR1327834" 0 0.498947792952198 0 0.501052207047802 0
"SRR1327855" 0 0 0 0 1
"SRR1327872" 0 0 0 0 1
"SRR1327896" 0.250222889720224 0 0 0.239866812198528 0.509910298081249
"SRR1327914" 0 0.180944577722646 0 0.76570332026226 0.0533521020150936
"SRR1327933" 0 0 0 1 0
"SRR1327975" 0 0.5 0 0 0.5
"SRR1327994" 0 0.0815410594145682 0.0805610159939588 0.280271229663364 0.55762669492811
"SRR1328101" 0 0 0 3.34122039947028e-122 1
"SRR1328143" 1 0 0 0 0
"SRR1328339" 1.11022302462516e-16 0 0.166959043918815 0.228129658423278 0.604911297657906
"SRR1328383" 1.11022302462516e-16 0.0180538712390424 0 0.0743203756836758 0.907625753077282
"SRR1328407" 0.250015395512695 0 0 0.399013220146007 0.350971384341298
"SRR1328429" 0.166130415958266 0 0 0.833869584041734 2.69134431465416e-141
"SRR1328464" 0 0 0 1 0
"SRR1328487" 0.193071601332943 0.406937650437252 0 0.195334367562097 0.204656380667708
"SRR1328528" 0 0 0 0.493232128712388 0.506767871287612
"SRR1328577" 0 0 0 1 0
"SRR1328599" 0.111158511065768 0 0 0 0.888841488934232
"SRR1328620" 0 0 0 1.61572313981273e-305 1
"SRR1328642" 0 0 0 0 1
"SRR1328668" 0 0 0 6.55972566445345e-132 1
"SRR1328692" 0 0 0 0.711546144226087 0.288453855773913
"SRR1328715" 0.118750498187734 0.166982968458475 0 3.80150609702826e-317 0.714266533353792
"SRR1328738" 0 0 0 0 1
"SRR1328760" 0.333170003254184 0 0 0.318310575062972 0.348519421682844
"SRR1328780" 0.0932955376291814 0.210089634677043 0 0.0975553536746956 0.59905947401908
"SRR1328797" 0 0.331496504326311 0 0.468843461952313 0.199660033721377
"SRR1328821" 0 0 0 0.359419897645819 0.640580102354181
"SRR1328845" 0 0 0 0 1
"SRR1328895" 0 0 0 1 0
"SRR1328919" 0 0 0 0 1
"SRR1328941" 0 0 0 1 0
"SRR1328960" 0 5.53778466076404e-40 0.250077829819984 2.78330504869061e-235 0.749922170180016
"SRR1329027" 0 0 0 0 1
"SRR1329047" 0 0 0 0.158068265874466 0.841931734125534
"SRR1329068" 0 0 0 0.0988820372812327 0.901117962718767
"SRR1329090" 0.313623084385769 0 0 0.686376915614231 0
"SRR1329108" 1.11022302462516e-16 0 0.33368978517182 0.522600399622495 0.143709815205686
"SRR1329131" 0 0 0 1 0
"SRR1329177" 0 0.5 0 0 0.5
"SRR1329312" 0 0 0.200081971586336 0.618156441580721 0.181761586832943
"SRR1329334" 0 0 0 0 1
"SRR1329353" 0.0950954070340679 0 0 0.22062544453195 0.684279148433982
"SRR1329377" 0 0 0 0.447603082637363 0.552396917362637
"SRR1329400" 0 0 0 0.468099270557761 0.531900729442239
"SRR1329423" 0 0 1 0 0
"SRR1329464" 0 0.5 0 0 0.5
"SRR1329485" 0.333187496367165 0 0 0.183011352707555 0.48380115092528
"SRR1329508" 0 0.250625765920743 0 0.749374234079257 0
"SRR1329530" 0 1 0 0 0
"SRR1329551" 0.475079393483697 0 0 0.524920606516303 8.18102928839366e-177
"SRR1329575" 0 0 0.0111148232624132 0 0.988885176737587
"SRR1329601" 0 0.199154820536391 0 0.523529657286975 0.277315522176634
"SRR1329624" 0 0 0 8.80796370433173e-154 1
"SRR1329642" 0 0 0 0 1
"SRR1329663" 0.199744786231725 0 0 0.396857427492052 0.403397786276223
"SRR1329687" 0 0 0 1 0
"SRR1329704" 1.11022302462516e-16 0 0 0.296401514178019 0.703598485821981
"SRR1329726" 0 0 0 0 1
"SRR1329744" 0.0760971389315839 0.256609272097352 0 0.466735311735287 0.200558277235778
"SRR1329761" 0 8.64445226856564e-110 0.500173423837395 4.43797127242784e-285 0.499826576162605
"SRR1329783" 0 0.316900168921366 0 0.406283435657586 0.276816395421048
"SRR1329811" 0 0 0 0.842643479632407 0.157356520367593
"SRR1329835" 0 0 0 1 0
"SRR1329863" 0 0 0 0.377129564800767 0.622870435199233
"SRR1329929" 0 0.147808821875356 0 0.852191178124645 0
"SRR1329947" 0 0 0.500379739670502 0.499620260329498 0
"SRR1329971" 0 0.203162754700288 0 0 0.796837245299712
"SRR1329994" 0 0.0850119010760793 0.1084210697187 0.372486177128393 0.434080852076828
"SRR1330018" 0 0 0 1 0
"SRR1330061" 0 0 0 0 1
"SRR1330082" 0 0.507071033755318 0 4.31763848565201e-41 0.492928966244682
"SRR1330106" 1.11022302462516e-16 0 0 0.833956018902733 0.166043981097267
"SRR1330129" 0 0 0 0.457471221741288 0.542528778258712
"SRR1330153" 0 0 0 0.415855613912865 0.584144386087135
"SRR1330284" 0.262718196013915 0 0 0.737281803986085 2.21117441124706e-310
"SRR1330327" 0 0 0 0.446354096228429 0.553645903771571
"SRR1330371" 0 0 0.112526933291911 0 0.887473066708089
"SRR1330427" 0 0 0 0 1
"SRR1330474" 0 0.306338246456149 0 0.42608191103323 0.26757984251062
"SRR1330498" 0 0 0 0 1
"SRR1330522" 0.199382264871134 0.378758668105596 0.00548779171081623 0.405268389514131 0.011102885798323
"SRR1330546" 0 0.157187739218596 0.175890980191384 0.483331447190686 0.183589833399334
"SRR1330565" 0 0 0.336206795787126 0 0.663793204212873
"SRR1330588" 0 0 0 0.344469100872629 0.655530899127371
"SRR1330633" 0 0.333333333333333 0 0 0.666666666666667
"SRR1330675" 0 0 0 0 1
"SRR1330723" 0 0 0 1 1.07698546846551e-306
"SRR1330746" 0 0.333333333333333 0 0 0.666666666666667
"SRR1330770" 1.11022302462516e-16 0 0.335554109824736 0.664445890175264 0
"SRR1330792" 0 0 0 0.65976794639278 0.34023205360722
"SRR1330813" 0 0 0 2.29185216150087e-63 1
"SRR1330831" 0 0 0 0.431366773655592 0.568633226344408
"SRR1330854" 0 0 0 1 0
"SRR1330878" 0 0 0.200120519722491 0.496872635785782 0.303006844491728
"SRR1330901" 0 0 0 0 1
"SRR1330920" 0.425781504790662 0.173541127363186 0 0.400677367846152 2.04032157471445e-86
"SRR1330944" 0 0 0 0 1
"SRR1330965" 0 0 0 0 1
"SRR1330989" 0 0 0 1 4.1258867459504e-192
"SRR1331013" 0 0 0 0 1
"SRR1331037" 0 0.248561389446687 0 0.378296470466213 0.373142140087099
"SRR1331060" 0 0 0 0.645114520415378 0.354885479584622
"SRR1331083" 0.0380539274125634 0.154138709669937 0.212918757993349 0.48429467513605 0.110593929788101
"SRR1331109" 0 0 0 1 0
"SRR1331130" 0.0428929227293107 0.274735653598355 0 0.682371423672334 0
"SRR1331174" 0.0440431336187999 0.145889372229806 0.367985688335075 0.179190393982656 0.262891411833663
"SRR1331198" 0 0 0 0.360158000072671 0.639841999927329
"SRR1331220" 0 1 0 0 0
"SRR1331244" 0 0.498990946906413 0 0.501009053093587 0
"SRR1331267" 0 0 0 0.511033948668256 0.488966051331744
"SRR1331289" 0 0 0 0 1
"SRR1331311" 1.11022302462516e-16 0.0356663993243595 0 0.111962848960801 0.852370751714839
"SRR1331335" 0 0 0 0 1
"SRR1331405" 0.112563394721622 0 0 0.887436605278378 0
"SRR1331422" 0 0 0 0.477022649321285 0.522977350678715
"SRR1331444" 0 0.248737626317865 0 0.43410826121821 0.317154112463924
"SRR1331466" 0 0 0 0 1
"SRR1331488" 1.11022302462516e-16 0 0 0.282373827627119 0.717626172372881
"SRR1331511" 0 0 0 0 1
"SRR1331534" 0 0 0 0 1
"SRR1331579" 0 0 0 0 1
"SRR1331597" 0 0 0 0.563747223016717 0.436252776983283
"SRR1331620" 0 0.4 0 0 0.6
"SRR1331661" 1.11022302462516e-16 0.0531481463737108 0.0190356731174654 0.869259649242633 0.0585565312661911
"SRR1331684" 0 0 0 0 1
"SRR1331708" 0 0.268820183143371 0 0.279773381970001 0.451406434886628
"SRR1331730" 0 0 0 0 1
"SRR1331751" 0.311177112387022 0.354794463070076 0 0.334028424542903 0
"SRR1331771" 0 0 0 1 0
"SRR1331793" 0 0.12314911829125 0 0.821758846766028 0.0550920349427218
"SRR1331818" 0 0.332909508660899 0 0.375512598358608 0.291577892980493
"SRR1331841" 0.0538982773636119 0.712053265834888 0.080242955477418 0 0.153805501324082
"SRR1331858" 1.11022302462516e-16 0 0 0.886979811517806 0.113020188482194
"SRR1331879" 0.108484053007084 0.393450932554504 0 0.116793032147762 0.38127198229065
"SRR1331900" 0 0 0.254988287850791 0.224100866935256 0.520910845213954
"SRR1331922" 0 0 0 1 5.72197056855541e-17
"SRR1331944" 0 0 0 0 1
"SRR1331962" 0 0 0 0 1
"SRR1332024" 1.11022302462516e-16 0 0 0.0467612355874657 0.953238764412534
"SRR1332048" 0 0 0 0 1
"SRR1332069" 1.11022302462516e-16 0.443583576776924 0 0.451210467108048 0.105205956115028
"SRR1332095" 0 0 0 0 1
"SRR1332117" 2.22044604925031e-16 0.109791899534424 0 0.521973654360384 0.368234446105192
"SRR1332141" 0 0 0 0.305535782625544 0.694464217374456
"SRR1332164" 1.11022302462516e-16 0 0.029586035965357 0.508226790850803 0.46218717318384
"SRR1332232" 0 0.250086918858672 0 0 0.749913081141328
"SRR1332253" 0 0 0 0 1
"SRR1332275" 0 0 1 0 0
"SRR1332299" 0 0 0.250497476054835 0.52837423783587 0.221128286109296
"SRR1332381" 1.11022302462516e-16 0 0 0.670638380065511 0.329361619934489
"SRR1332403" 0 0 0.333965410975814 0 0.666034589024186
"SRR1332424" 0 0 0 0.447609385821457 0.552390614178543
"SRR1332443" 0 0 0 0.418468258601596 0.581531741398404
"SRR1332467" 0 0 0 0 1
"SRR1332526" 0 0 0.0442024844578095 0.675426600284027 0.280370915258163
"SRR1332544" 1.11022302462516e-16 0.0832033156551961 0 0.0754905942468777 0.841306090097926
"SRR1332566" 0 0 0 0 1
"SRR1332588" 0.0706019921691757 0 0 0.929398007830824 9.1026635153199e-18
"SRR1332625" 0 0.499527166609117 0 0.500472833390883 0
"SRR1332648" 0 0 0 0 1
"SRR1332694" 0 0 0.223162981214905 0.776837018785095 8.02565430862817e-71
"SRR1332733" 0 0.250747732455649 0 0 0.749252267544351
"SRR1332754" 0 0 0 0.718553467273708 0.281446532726292
"SRR1332775" 1.11022302462516e-16 0.219462025006817 0 0.780537974993183 0
"SRR1332796" 0 0 0 0 1
"SRR1332816" 0 0 0 0.330437524676999 0.669562475323001
"SRR1332835" 0 0 0 0 1
"SRR1332856" 0 0 0 0.3534468722289 0.6465531277711
"SRR1332879" 0.0436756652632476 0.114225322637483 0 0.603400576922569 0.2386984351767
"SRR1332928" 0 0.0833333333333333 0 0 0.916666666666667
"SRR1332946" 0 0 0 0 1
"SRR1332969" 0.499575985157688 0 0 0.500424014842312 0
"SRR1332993" 2.22044604925031e-16 0 0 0.527243664415107 0.472756335584893
"SRR1333038" 0 0 0 0.569884542213032 0.430115457786968
"SRR1333083" 0 0 0 0 1
"SRR1333106" 0 0 0 0 1
"SRR1333125" 0.00477599704445941 0.227381403448983 0 0.767842599506558 1.15877759664876e-85
"SRR1333145" 0 0 0.0714716316091069 0.608046482840887 0.320481885550006
"SRR1333167" 0 0 0 1 0
"SRR1333185" 0 0 0 0.744232708299138 0.255767291700862
"SRR1333209" 0 0 0 2.78032782973371e-272 1
"SRR1333240" 0 0 0 0.605800491805526 0.394199508194474
"SRR1333287" 0 0 0 0.195115909412798 0.804884090587203
"SRR1333308" 1.11022302462516e-16 0 0 0.585647951556127 0.414352048443873
"SRR1333352" 0.485217322168439 0 0 0.514782677831561 0
"SRR1333370" 0 0 0 1 0
"SRR1333395" 0 0 0 0.362470542111136 0.637529457888864
"SRR1333414" 0 0 0 0 1
"SRR1333462" 0 0 0 0.758215649754745 0.241784350245255
"SRR1333485" 1.11022302462516e-16 0 0 0.235772418981487 0.764227581018513
"SRR1333507" 0 0.0806530178217586 0 0.475620297541353 0.443726684636888
"SRR1333528" 0 0.0322531530711695 0.0347267288002873 0.825864599619442 0.107155518509101
"SRR1333550" 0 0 0 1 0
"SRR1333570" 0 0 0 1 0
"SRR1333587" 0 0 0 0 1
"SRR1333609" 0 0 0 3.11001087838358e-148 1
"SRR1333659" 0 0 0 0.0638554457066916 0.936144554293308
"SRR1333676" 1.11022302462516e-16 0 0 0.447104307655506 0.552895692344494
"SRR1333718" 0 0 0 1 0
"SRR1333767" 0 0 0 0.386147819092123 0.613852180907877
"SRR1333789" 0 0.0175029982897785 0.0182516157908679 0.903709091808493 0.0605362941108606
"SRR1333811" 0 0 0 6.45875685644186e-129 1
"SRR1333930" 0 0 0 0.461618661800585 0.538381338199415
"SRR1333953" 0 0 1 0 0
"SRR1333971" 0 0 0 0 1
"SRR1333990" 0 0 0 0.821628338684879 0.178371661315121
"SRR1334074" 0 0 0 0 1
"SRR1334098" 0 0 0 0.499262014801919 0.500737985198081
"SRR1334134" 0 0 0 0.502507828628647 0.497492171371353
"SRR1334181" 0 0 0 0 1
"SRR1334228" 0 0 0 0 1
"SRR1334247" 0 0.23733977690695 0.261971822269446 0.500688400823605 0
"SRR1334265" 0.243740446784017 0.256261681289939 0 0 0.499997871926044
"SRR1334291" 0 0 0 1 0
"SRR1334314" 0 0 0 1 0
"SRR1334396" 0 0 0 0.4962149490259 0.5037850509741
"SRR1334419" 0 0 0 7.77981859590121e-215 1
"SRR1334440" 0 0 0 1 0
"SRR1334490" 0 0 0 0 1
"SRR1334512" 0 0 0 1 0
"SRR1334535" 0.17228746761916 0.197940476355917 2.15685997765778e-305 0.33011634234984 0.299655713675082
"SRR1334564" 0 0 0 0.149175727031928 0.850824272968072
"SRR1334587" 0 0 0 0 1
"SRR1334608" 0.0822933237072185 0.617369084906749 0 0.159259698380096 0.141077893005937
"SRR1334670" 0 0 0 1 0
"SRR1334694" 0 0 0.200097440898258 0.404987014684803 0.394915544416938
"SRR1334717" 0 0 0 0.757144850971352 0.242855149028648
"SRR1334762" 1.11022302462516e-16 0.142829471325494 0 0.209995796674525 0.647174731999981
"SRR1334814" 0 0 0 0.507958328934544 0.492041671065456
"SRR1334866" 0 0.276041842170261 6.84628724855833e-296 0.646605350705431 0.0773528071243077
"SRR1334889" 0 0 0 0 1
"SRR1334939" 0 0 0 1 2.59552315002814e-221
"SRR1334960" 0 0 0 0 1
"SRR1335005" 0 0 0 0 1
"SRR1335029" 0 0 0 0 1
"SRR1335047" 0 1 0 0 0
"SRR1335064" 0 0 0 1 4.83828460694657e-103
"SRR1335089" 0 0.332494682535108 0 0.33121502253164 0.336290294933252
"SRR1335113" 0 0 0 1 1.14778809252164e-45
"SRR1335140" 0.0272681087007337 0.328554200339751 0 0.156679625116543 0.487498065842972
"SRR1335164" 0 0 0 0 1
"SRR1335188" 0 0 0 0.451205121999099 0.548794878000901
"SRR1335212" 0 0.333083607095922 0 0.325587877039548 0.34132851586453
"SRR1335236" 0 0 0 1 2.8107116359885e-39
"SRR1335254" 0 0 0 0 1
"SRR1335278" 0 0 0 0.50391427919198 0.49608572080802
"SRR1335296" 0 0 0 0.632273655678424 0.367726344321576
"SRR1335314" 1.11022302462516e-16 0.359029588363872 0 0.605884992511853 0.0350854191242751
"SRR1335338" 0 0 0.311478437147899 0.155145311426426 0.533376251425674
"SRR1335355" 0 0 0 0.794187303208483 0.205812696791517
"SRR1335377" 0 0.198894224753248 0 0.598154736941017 0.202951038305734
"SRR1335400" 0 0.25 0 0 0.75
"SRR1335422" 0 0.0808099161563957 0.0854457851667267 0.246164042753379 0.587580255923499
"SRR1335470" 1.11022302462516e-16 0.113969153170543 0.110487698041307 0.278472389094075 0.497070759694075
"SRR1335489" 1.11022302462516e-16 0.332799624345466 0 0.667200375654534 8.27526839363654e-189
"SRR1335513" 0.478102067008799 0 0 0.521897932991201 0
"SRR1335536" 0 0 0 0.521728609851087 0.478271390148913
"SRR1335560" 0 0 0 0.218827603782583 0.781172396217417
"SRR1335605" 0 0.251189032912722 0 0.277062151221343 0.471748815865935
"SRR1335627" 0 0 0 0 1
"SRR1335651" 0 0 1 0 0
"SRR1335670" 0 0 0 0 1
"SRR1335875" 0 0.0712845766294538 0.16095090275539 0.257528032391566 0.510236488223591
"SRR1335893" 0 0 0 1 0
"SRR1335917" 0 0.5 0 2.10249889404317e-57 0.5
"SRR1335940" 0 0 0 0.570863590387998 0.429136409612002
"SRR1335964" 0 0.250521642056802 0 3.53318910446814e-235 0.749478357943198
"SRR1335984" 1 0 0 0 0
"SRR1336006" 0 0 0 1 0
"SRR1336029" 0 0 0 0.12180108972303 0.87819891027697
"SRR1336048" 0.199922515823961 5.3032159676759e-300 0 0.195398068616624 0.604679415559415
"SRR1336069" 0 0 0 0 1
"SRR1336091" 0 0 0 0.194362623611048 0.805637376388952
"SRR1336113" 0 0 0 0 1
"SRR1336158" 0 0 1 0 0
"SRR1336181" 0 0.150716046741442 0.0812173877615208 0.295892085630452 0.472174479866585
"SRR1336205" 0 0 0 1 7.4812520751579e-198
"SRR1336227" 0 0 0 0 1
"SRR1336263" 0.289730174749527 0.123933280239364 0 0.190221071914164 0.396115473096944
"SRR1336292" 0 0 0 1 0
"SRR1336357" 0 0 0.250064566586082 0 0.749935433413918
"SRR1336397" 0 0 0.0524443450927719 0.487739827514516 0.459815827392712
"SRR1336415" 0 0 0 6.50752422224303e-230 1
"SRR1336463" 0 0 0 0.255812015261123 0.744187984738877
"SRR1336481" 0 0.242213984738997 0.257911571775366 0 0.499874443485636
"SRR1336505" 0 0 0.166851287451643 0.420545510263674 0.412603202284683
"SRR1336529" 0 0 0.334505800990236 0 0.665494199009764
"SRR1336569" 1.11022302462516e-16 0.263870563545084 2.29619369054449e-106 0.480303909563501 0.255825526891415
"SRR1336593" 0 0.4 0 9.58951792927099e-84 0.6
"SRR1336660" 0 0 0 0.564149369096822 0.435850630903178
"SRR1336682" 0 0 0 0 1
"SRR1336706" 0 0 0 0.554645814801808 0.445354185198192
"SRR1336727" 0 0 0 0 1
"SRR1336863" 0.382137469945532 0.617862530054468 0 0 0
"SRR1336911" 0 0.0840736519259201 0.124586611072157 0.42455758459471 0.366782152407212
"SRR1336930" 0 0 0.25007247569146 0 0.74992752430854
"SRR1336964" 0 0.498535985668918 0 0.501464014331082 0
"SRR1336988" 0 0 0 0.145458704402725 0.854541295597275
"SRR1337010" 0 0 0 0.695814047157982 0.304185952842018
"SRR1337031" 0 0 0 0.0888849629396716 0.911115037060328
"SRR1337074" 0 0 0 0 1
"SRR1337098" 0 0 0 0.488299081039588 0.511700918960412
"SRR1337119" 0 1 0 0 0
"SRR1337137" 0 0 0 0.300661018592897 0.699338981407103
"SRR1337155" 0 0 0 0.168193942591546 0.831806057408454
"SRR1337173" 0 0 0 0 1
"SRR1337192" 0 0 0 0.790450008549243 0.209549991450757
"SRR1337215" 1.11022302462516e-16 0 0 0.241959951725905 0.758040048274095
"SRR1337238" 0 0 0 1 0
"SRR1337261" 0.216914799448673 0.285347683057143 0 2.41120403216555e-302 0.497737517494183
"SRR1337284" 0.142876559298102 1.09450582975831e-289 0 0 0.857123440701898
"SRR1337302" 0.250038002926972 0 0 0 0.749961997073028
"SRR1337321" 0 0.5 5.54154699857666e-205 0 0.5
"SRR1337388" 0.336825911683972 0.321121203369007 0.0015799186486004 0.340472966298421 3.58383751954466e-242
"SRR1337412" 0 0 0 1 0
"SRR1337431" 0 0 0 0 1
"SRR1337449" 0 0 0.25029673807784 0 0.74970326192216
"SRR1337471" 0 1.72106114533197e-25 0.201308856766897 0.631474741284188 0.167216401948915
"SRR1337516" 0 0 0 0.508002171751452 0.491997828248548
"SRR1337540" 0 0 0.250297553265597 0.749702446734403 6.88207326195185e-90
"SRR1337564" 0 0.143258171115133 0 0.0847812079918927 0.771960620892974
"SRR1337585" 0 0 0 0.222403137659259 0.777596862340741
"SRR1337606" 0 0 0 0 1
"SRR1337624" 0.173443251370711 0 0 0.468483529496522 0.358073219132768
"SRR1337666" 0 0 0.208139801961293 0 0.791860198038707
"SRR1337684" 0 0 0 0.201290448816549 0.798709551183451
"SRR1337707" 0 0 0 1 0
"SRR1337728" 0 0 0 0 1
"SRR1337749" 1.11022302462516e-16 0 0.143959119615196 0.576182365527012 0.279858514857792
"SRR1337770" 0 0.0117759455466604 0.0149256282639523 0.780816989242652 0.192481436946735
"SRR1337794" 0 0 0 1 2.85048696476593e-298
"SRR1337816" 0.141235794116664 0.838829585791109 0 0.0199346200922269 0
"SRR1337840" 0 3.78259332847627e-111 0.250030830994111 1.92641972169365e-289 0.749969169005889
"SRR1337864" 0.333490364482807 0 0 9.94213619997172e-289 0.666509635517193
"SRR1337886" 0 0 0 0 1
"SRR1337909" 0 0 0.33348281017812 0.66651718982188 0
"SRR1337930" 0 0.0983901357763353 0 0.635796384424254 0.265813479799411
"SRR1337953" 0 1 0 0 0
"SRR1337977" 0 0 0 0.468452795172392 0.531547204827608
"SRR1338031" 0 0 0 1 0
"SRR1338055" 0.49990997770767 0 0 0.50009002229233 0
"SRR1338079" 0 0 0 0.326585986328075 0.673414013671925
"SRR1338103" 0 0 0 1 0
"SRR1338124" 0 0 0 0 1
"SRR1338147" 0.0282440297280624 0.721411663462956 0 0.131966861046094 0.118377445762887
"SRR1338171" 0 0.504045601311393 0 0.495954398688607 0
"SRR1338195" 1.11022302462516e-16 0 0 0.670918714735404 0.329081285264596
"SRR1338219" 0 0 0 0 1
"SRR1338257" 0.0407250138428669 0.0801403143580987 0.091965730132842 0.116159765612914 0.671009176053279
"SRR1338280" 1.11022302462516e-16 0.0149603890842626 0 0.514935161551077 0.47010444936466
"SRR1338301" 0 0 1 0 0
"SRR1338346" 0 0 0 0 1
"SRR1338363" 0 0 0 0 1
"SRR1338384" 0 0 0 0.637508207091552 0.362491792908448
"SRR1338402" 0.74993961962995 0 0 0.25006038037005 0
"SRR1338426" 0 0 0 5.9034686658422e-13 0.99999999999941
"SRR1338450" 0.267299545115298 0 0 3.89192289145642e-144 0.732700454884702
"SRR1338468" 0 0 0 5.56106337436607e-279 1
"SRR1338513" 0 0.25 0 0 0.75
"SRR1338536" 1.11022302462516e-16 0.236470082323638 0.22105138359103 0.542478534085332 2.03777427423784e-181
"SRR1338560" 0 0 0.333540294505752 0.3041956472238 0.362264058270448
"SRR1338584" 0 0 0 0 1
"SRR1338627" 0 0 0 0 1
"SRR1338648" 0.238415239219623 0.261347754531278 0 0.250902409100994 0.249334597148104
"SRR1338669" 0.0705708083867318 0 0.19004382688689 0.739385364726379 3.32913574739244e-40
"SRR1338705" 0 1 0 0 0
"SRR1338729" 0 0.237870543702185 0.262593874108982 1.37927775229341e-215 0.499535582188833
"SRR1338747" 0 0 0 1 0
"SRR1338766" 0 0 0 0.886026900339432 0.113973099660568
"SRR1338812" 0 0 0 1 1.02554986743865e-219
"SRR1338836" 0 0 0 0.587974986215638 0.412025013784362
"SRR1338862" 0 0 0 1 1.00747430600285e-125
"SRR1338880" 0 0 0 1 1.11206229048574e-113
"SRR1338901" 0 0 0 0 1
"SRR1338942" 0 0 0 0.744351843056037 0.255648156943963
"SRR1338988" 0 0 0.111198443776211 0.0876422127691131 0.801159343454675
"SRR1339007" 0 0 0 1 0
"SRR1339029" 0 0 0 0 1
"SRR1339047" 0 0 0 0 1
"SRR1339065" 1 0 0 0 0
"SRR1339086" 0 0 0 1 2.26156665898154e-186
"SRR1339108" 0 0.248278278439056 1.30298031662513e-313 0.751721721560944 0
"SRR1339130" 0 0 0 0.298722342398773 0.701277657601227
"SRR1339153" 0 0 0 0.873143775859149 0.126856224140851
"SRR1339175" 1.11022302462516e-16 0 0 0.00547741586050561 0.994522584139494
"SRR1339199" 1.11022302462516e-16 0.0714285714285714 0 0 0.928571428571428
"SRR1339258" 0 0 0 0 1
"SRR1339276" 1.11022302462516e-16 0.136559533727951 0.148901464923678 0.246521738029564 0.468017263318806
"SRR1339321" 0 0 0 0.155486673014758 0.844513326985242
"SRR1339366" 0 0 0 0.333277285483485 0.666722714516515
"SRR1339387" 0 0 0.333872363130933 8.46745828755108e-73 0.666127636869067
"SRR1339413" 1.11022302462516e-16 0.142548200379728 0 0.111175711294511 0.746276088325761
"SRR1339431" 0 0 0 0.476149540074994 0.523850459925006
"SRR1339508" 0 0 0 0 1
"SRR1339530" 0 0 0 0 1
"SRR1339549" 0 0 0 1 1.4784609587136e-252
"SRR1339573" 0 0.25639227464254 0 0 0.74360772535746
